cvss,vuln_age_days,access_vector_enc,access_complexity_enc,access_authentication_enc,impact_confidentiality_enc,impact_integrity_enc,impact_availability_enc,cwe_group_enc,kw_remote,kw_code_exec,kw_priv_esc,kw_dos
10.0,4088,3,2,2,2,2,2,1,1,0,0,0
10.0,5069,3,2,2,2,2,2,2,0,0,0,0
10.0,5069,3,2,2,2,2,2,2,0,0,0,1
10.0,5167,3,2,2,2,2,2,2,0,0,0,1
10.0,5167,3,2,2,2,2,2,2,0,0,0,1
10.0,5167,3,2,2,2,2,2,2,0,0,0,1
10.0,5167,3,2,2,2,2,2,2,0,0,0,1
10.0,5221,3,2,2,2,2,2,3,1,0,0,0
10.0,5221,3,2,2,2,2,2,3,1,0,0,0
10.0,5221,3,2,2,2,2,2,3,1,0,0,0
10.0,5221,3,2,2,2,2,2,2,1,0,0,1
10.0,5298,3,2,2,2,2,2,3,1,0,0,1
10.0,5824,3,2,2,2,2,2,2,1,0,0,0
10.0,5096,3,2,2,2,2,2,3,1,0,0,0
10.0,2352,3,2,2,2,2,2,3,0,0,0,0
10.0,3158,3,2,2,2,2,2,3,1,0,0,0
10.0,3158,3,2,2,2,2,2,3,1,0,0,0
10.0,3470,3,2,2,2,2,2,2,1,0,0,0
10.0,2352,3,2,2,2,2,2,3,0,0,0,0
10.0,2355,3,2,2,2,2,2,2,0,0,0,0
10.0,2360,3,2,2,2,2,2,3,1,0,0,0
10.0,2357,3,2,2,2,2,2,3,1,0,0,0
10.0,2360,3,2,2,2,2,2,3,0,0,0,0
10.0,2360,3,2,2,2,2,2,1,0,0,0,0
10.0,5061,3,2,2,2,2,2,3,1,0,0,0
10.0,2243,0,-1,-1,0,0,0,3,0,0,0,0
10.0,5069,3,2,2,2,2,2,2,0,0,0,1
10.0,5063,3,2,2,2,2,2,2,1,0,0,0
10.0,5063,3,2,2,2,2,2,2,1,0,0,0
10.0,5063,3,2,2,2,2,2,2,1,0,0,1
10.0,5121,3,2,2,2,2,2,3,1,0,0,0
10.0,5121,3,2,2,2,2,2,2,1,0,0,0
10.0,5069,3,2,2,2,2,2,2,0,0,0,1
10.0,5069,3,2,2,2,2,2,2,0,0,0,1
10.0,5152,3,2,2,2,2,2,3,1,0,0,0
10.0,5152,3,2,2,2,2,2,3,1,0,0,0
10.0,5152,3,2,2,2,2,2,3,1,0,0,0
10.0,5152,3,2,2,2,2,2,2,1,0,0,1
10.0,5152,3,2,2,2,2,2,2,1,0,0,0
10.0,5139,3,2,2,2,2,2,3,1,0,0,0
10.0,5138,3,2,2,2,2,2,3,1,0,0,0
10.0,5375,3,2,2,2,2,2,3,1,0,0,0
10.0,4403,3,2,2,2,2,2,3,1,0,0,0
10.0,2361,3,2,2,2,2,2,3,0,0,0,0
10.0,2361,3,2,2,2,2,2,3,0,0,0,0
10.0,2361,3,2,2,2,2,2,3,0,0,0,0
10.0,2361,3,2,2,2,2,2,3,0,0,0,0
10.0,2361,3,2,2,2,2,2,3,0,0,0,0
10.0,2367,3,2,2,2,2,2,3,1,0,0,0
10.0,2362,3,2,2,2,2,2,2,0,1,0,0
10.0,2362,3,2,2,2,2,2,2,0,0,0,0
10.0,2362,3,2,2,2,2,2,2,0,1,0,0
10.0,5018,3,2,2,2,2,2,3,1,0,0,0
10.0,5069,3,2,2,2,2,2,2,0,0,0,1
10.0,5594,3,2,2,2,2,2,3,0,0,0,1
10.0,5622,3,2,2,2,2,2,3,0,0,0,0
10.0,5251,3,2,2,2,2,2,2,1,0,0,0
10.0,3471,3,2,2,2,2,2,3,1,0,0,1
10.0,3471,3,2,2,2,2,2,3,1,0,0,0
10.0,3471,3,2,2,2,2,2,3,1,0,0,1
10.0,4103,3,2,2,2,2,2,3,1,0,0,0
10.0,6677,3,2,2,2,2,2,3,1,0,0,0
10.0,6677,3,2,2,2,2,2,2,1,0,0,0
10.0,2374,3,2,2,2,2,2,3,0,0,0,0
10.0,5221,3,2,2,2,2,2,2,1,0,0,1
10.0,5239,3,2,2,2,2,2,3,1,0,0,0
10.0,5221,3,2,2,2,2,2,2,1,0,0,1
10.0,4965,3,2,2,2,2,2,3,1,0,0,0
10.0,4969,3,2,2,2,2,2,3,1,0,0,0
10.0,4969,3,2,2,2,2,2,3,1,0,0,0
10.0,4969,3,2,2,2,2,2,2,1,0,0,0
10.0,4969,3,2,2,2,2,2,3,1,0,0,1
10.0,5199,3,2,2,2,2,2,3,1,0,0,0
10.0,5199,3,2,2,2,2,2,2,1,0,0,0
10.0,5199,3,2,2,2,2,2,2,1,0,0,0
10.0,5198,3,2,2,2,2,2,3,1,0,0,0
10.0,5385,3,2,2,2,2,2,3,1,0,0,0
10.0,2422,3,2,2,2,2,2,3,1,1,0,0
10.0,3140,3,2,2,2,2,2,3,0,0,1,0
10.0,2372,3,2,2,2,2,2,3,0,0,0,0
10.0,2372,3,2,2,2,2,2,3,1,0,0,0
10.0,2363,3,2,2,2,2,2,3,1,0,0,0
10.0,2372,3,2,2,2,2,2,3,0,0,0,0
10.0,2366,3,2,2,2,2,2,3,1,0,0,0
10.0,2368,3,2,2,2,2,2,3,0,0,0,0
10.0,2374,3,2,2,2,2,2,3,0,0,0,0
10.0,2372,3,2,2,2,2,2,0,0,0,0,0
10.0,3030,3,2,2,2,2,2,3,1,1,0,0
10.0,4887,3,2,2,2,2,2,2,0,0,0,1
10.0,4949,3,2,2,2,2,2,2,1,0,0,1
10.0,4890,3,2,2,2,2,2,3,0,0,0,0
10.0,4928,3,2,2,2,2,2,3,1,0,0,1
10.0,4928,3,2,2,2,2,2,2,1,0,0,1
10.0,4928,3,2,2,2,2,2,2,1,0,0,0
10.0,4928,3,2,2,2,2,2,2,1,0,0,0
10.0,4929,3,2,2,2,2,2,2,1,0,0,0
10.0,5221,3,2,2,2,2,2,3,1,0,0,0
10.0,2246,0,-1,-1,0,0,0,3,1,0,0,0
10.0,2247,0,-1,-1,0,0,0,3,1,0,0,0
10.0,4876,3,2,2,2,2,2,3,1,0,0,0
10.0,4876,3,2,2,2,2,2,3,1,0,0,0
10.0,4887,3,2,2,2,2,2,2,0,0,0,1
10.0,4887,3,2,2,2,2,2,2,0,0,0,1
10.0,4887,3,2,2,2,2,2,2,0,0,0,1
10.0,4887,3,2,2,2,2,2,2,0,0,0,1
10.0,2375,3,2,2,2,2,2,2,0,1,0,0
10.0,2415,3,2,2,2,2,2,3,0,1,0,0
10.0,2375,3,2,2,2,2,2,3,0,0,0,0
10.0,2375,3,2,2,2,2,2,3,0,0,0,0
10.0,2380,3,2,2,2,2,2,3,1,0,0,0
10.0,2375,3,2,2,2,2,2,3,0,0,0,0
10.0,2375,3,2,2,2,2,2,3,0,1,0,0
10.0,2375,3,2,2,2,2,2,3,0,0,0,0
10.0,2375,3,2,2,2,2,2,3,0,0,0,0
10.0,2375,3,2,2,2,2,2,3,1,1,0,0
10.0,2375,3,2,2,2,2,2,3,0,0,0,0
10.0,3202,3,2,2,2,2,2,2,1,0,0,0
10.0,5488,3,2,2,2,2,2,2,1,0,0,1
10.0,5144,3,2,2,2,2,2,3,1,0,0,0
10.0,5014,3,2,2,2,2,2,2,1,0,0,0
10.0,5014,3,2,2,2,2,2,2,1,0,0,0
10.0,4864,3,2,2,2,2,2,2,1,0,0,0
10.0,4876,3,2,2,2,2,2,3,1,0,0,0
10.0,4876,3,2,2,2,2,2,3,1,0,0,0
10.0,4876,3,2,2,2,2,2,2,1,0,0,0
10.0,2376,3,2,2,2,2,2,3,1,1,0,0
10.0,2383,3,2,2,2,2,2,3,0,1,0,1
10.0,2383,3,2,2,2,2,2,3,1,1,0,1
10.0,2375,3,2,2,2,2,2,3,0,1,0,0
10.0,2770,3,2,2,2,2,2,3,0,1,0,0
10.0,2770,3,2,2,2,2,2,3,0,1,0,0
10.0,2770,3,2,2,2,2,2,3,0,1,0,0
10.0,2387,3,2,2,2,2,2,3,1,0,0,0
10.0,3076,3,2,2,2,2,2,3,0,0,0,0
10.0,3076,3,2,2,2,2,2,3,1,0,0,0
10.0,3076,3,2,2,2,2,2,3,1,0,0,0
10.0,2395,3,2,2,2,2,2,3,0,1,0,0
10.0,3870,3,2,2,2,2,2,3,1,0,0,0
10.0,2388,3,2,2,2,2,2,3,1,0,0,0
10.0,2388,3,2,2,2,2,2,3,1,0,0,0
10.0,2388,3,2,2,2,2,2,3,1,0,0,0
10.0,2388,3,2,2,2,2,2,3,0,0,0,0
10.0,2388,3,2,2,2,2,2,3,0,0,0,0
10.0,4970,3,2,2,2,2,2,2,0,0,0,1
10.0,2387,3,2,2,2,2,2,3,0,0,0,0
10.0,2388,3,2,2,2,2,2,0,0,0,0,0
10.0,2422,3,2,2,2,2,2,3,1,0,0,0
10.0,2390,3,2,2,2,2,2,3,0,0,0,0
10.0,2390,3,2,2,2,2,2,3,0,0,0,0
10.0,2536,3,2,2,2,2,2,3,1,0,0,0
10.0,2393,3,2,2,2,2,2,3,0,0,0,0
10.0,2393,3,2,2,2,2,2,3,0,0,0,0
10.0,2393,3,2,2,2,2,2,2,0,1,0,0
10.0,2393,3,2,2,2,2,2,2,0,1,0,0
10.0,2849,3,2,2,2,2,2,3,0,0,0,0
10.0,2409,3,2,2,2,2,2,3,0,0,0,0
10.0,2436,3,2,2,2,2,2,3,1,0,0,1
10.0,2472,3,2,2,2,2,2,3,0,0,0,0
10.0,2395,3,2,2,2,2,2,3,0,1,0,0
10.0,3991,3,2,2,2,2,2,2,0,0,0,0
10.0,2395,3,2,2,2,2,2,3,0,1,0,0
10.0,3071,3,2,2,2,2,2,0,0,0,0,0
10.0,3113,3,2,2,2,2,2,3,1,0,0,0
10.0,5102,3,2,2,2,2,2,2,1,0,0,0
10.0,4783,3,2,2,2,2,2,3,1,0,0,0
10.0,4792,3,2,2,2,2,2,3,1,0,0,0
10.0,5665,3,2,2,2,2,2,3,1,0,0,0
10.0,6257,3,2,2,2,2,2,2,0,0,0,0
10.0,6257,3,2,2,2,2,2,2,0,0,0,0
10.0,6616,3,2,2,2,2,2,3,0,0,0,0
10.0,5046,3,2,2,2,2,2,2,1,0,0,0
10.0,4815,3,2,2,2,2,2,3,1,0,0,0
10.0,2395,3,2,2,2,2,2,3,0,0,0,0
10.0,2395,3,2,2,2,2,2,3,0,0,0,0
10.0,2395,3,2,2,2,2,2,3,1,0,0,0
10.0,2395,3,2,2,2,2,2,3,0,0,0,0
10.0,3947,3,2,2,2,2,2,0,1,0,0,0
10.0,2400,3,2,2,2,2,2,3,1,1,0,0
10.0,4959,3,2,2,2,2,2,3,1,0,0,0
10.0,7260,3,2,2,2,2,2,3,1,0,0,0
10.0,4759,3,2,2,2,2,2,3,0,0,0,0
10.0,4767,3,2,2,2,2,2,2,0,0,0,0
10.0,5077,3,2,2,2,2,2,3,1,0,0,0
10.0,5006,3,2,2,2,2,2,0,1,0,0,0
10.0,4775,3,2,2,2,2,2,0,1,0,0,0
10.0,2400,3,2,2,2,2,2,3,0,0,0,0
10.0,2400,3,2,2,2,2,2,3,1,0,0,0
10.0,2401,3,2,2,2,2,2,3,0,0,1,0
10.0,2402,3,2,2,2,2,2,2,0,0,0,0
10.0,2402,3,2,2,2,2,2,3,1,0,0,0
10.0,2402,3,2,2,2,2,2,3,1,1,0,0
10.0,2402,3,2,2,2,2,2,3,1,1,0,0
10.0,2402,3,2,2,2,2,2,3,1,1,0,0
10.0,2402,3,2,2,2,2,2,3,1,1,0,0
10.0,2402,3,2,2,2,2,2,3,1,1,0,0
10.0,2402,3,2,2,2,2,2,0,1,1,0,0
10.0,5781,3,2,2,2,2,2,3,0,0,0,0
10.0,4732,3,2,2,2,2,2,3,1,0,0,0
10.0,4724,3,2,2,2,2,2,0,1,0,0,0
10.0,5154,3,2,2,2,2,2,3,1,0,0,0
10.0,5154,3,2,2,2,2,2,3,1,0,0,0
10.0,4756,3,2,2,2,2,2,3,1,0,0,0
10.0,4756,3,2,2,2,2,2,3,1,0,0,0
10.0,4755,3,2,2,2,2,2,2,1,0,0,0
10.0,2402,3,2,2,2,2,2,3,1,1,0,0
10.0,2402,3,2,2,2,2,2,3,1,1,0,0
10.0,2402,3,2,2,2,2,2,3,1,0,0,0
10.0,2402,3,2,2,2,2,2,3,1,1,0,0
10.0,2402,3,2,2,2,2,2,0,1,1,0,0
10.0,2499,3,2,2,2,2,2,3,1,0,0,0
10.0,2443,3,2,2,2,2,2,3,1,0,0,0
10.0,2584,3,2,2,2,2,2,3,1,0,0,1
10.0,2404,3,2,2,2,2,2,3,0,0,0,0
10.0,2403,3,2,2,2,2,2,3,0,0,0,0
10.0,2406,3,2,2,2,2,2,3,0,0,1,0
10.0,3390,3,2,2,2,2,2,3,0,0,0,0
10.0,2407,3,2,2,2,2,2,3,1,1,0,0
10.0,2406,3,2,2,2,2,2,3,0,0,0,0
10.0,4694,3,2,2,2,2,2,2,1,0,0,0
10.0,4703,3,2,2,2,2,2,2,1,0,0,0
10.0,4703,3,2,2,2,2,2,0,1,0,0,1
10.0,4843,3,2,2,2,2,2,3,1,0,0,0
10.0,2406,3,2,2,2,2,2,3,0,0,0,0
10.0,2430,3,2,2,2,2,2,3,0,0,0,0
10.0,2431,3,2,2,2,2,2,3,0,0,0,0
10.0,2414,3,2,2,2,2,2,3,1,0,0,0
10.0,2414,3,2,2,2,2,2,3,0,0,0,0
10.0,2414,3,2,2,2,2,2,3,0,0,0,0
10.0,2414,3,2,2,2,2,2,3,0,0,0,0
10.0,2414,3,2,2,2,2,2,3,0,0,0,0
10.0,2414,3,2,2,2,2,2,3,0,0,0,0
10.0,2414,3,2,2,2,2,2,3,0,0,0,0
10.0,4662,3,2,2,2,2,2,3,1,0,0,0
10.0,4671,3,2,2,2,2,2,2,1,0,0,1
10.0,4676,3,2,2,2,2,2,2,1,0,0,1
10.0,4679,3,2,2,2,2,2,3,1,0,0,0
10.0,4737,3,2,2,2,2,2,2,0,0,0,0
10.0,4817,3,2,2,2,2,2,2,0,0,0,0
10.0,4759,3,2,2,2,2,2,0,1,0,0,0
10.0,4808,3,2,2,2,2,2,3,1,0,0,0
10.0,4694,3,2,2,2,2,2,3,1,0,0,1
10.0,2248,0,-1,-1,0,0,0,3,0,0,0,0
10.0,2248,0,-1,-1,0,0,0,3,0,0,0,0
10.0,4809,3,2,2,2,2,2,3,1,0,0,1
10.0,4809,3,2,2,2,2,2,3,1,0,0,1
10.0,4809,3,2,2,2,2,2,3,1,0,0,1
10.0,4649,3,2,2,2,2,2,3,0,0,0,0
10.0,4649,3,2,2,2,2,2,2,0,0,0,0
10.0,4655,3,2,2,2,2,2,3,1,0,0,0
10.0,4894,3,2,2,2,2,2,3,1,0,0,0
10.0,4852,3,2,2,2,2,2,3,1,0,0,0
10.0,2414,3,2,2,2,2,2,3,0,0,0,0
10.0,2414,3,2,2,2,2,2,2,0,1,0,0
10.0,2415,3,2,2,2,2,2,0,1,0,0,0
10.0,2414,3,2,2,2,2,2,3,0,0,0,0
10.0,2414,3,2,2,2,2,2,3,0,0,0,0
10.0,2414,3,2,2,2,2,2,2,0,0,0,0
10.0,2414,3,2,2,2,2,2,2,0,1,0,0
10.0,2415,3,2,2,2,2,2,3,0,0,1,0
10.0,2942,3,2,2,2,2,2,0,0,1,0,0
10.0,2414,3,2,2,2,2,2,3,0,1,0,0
10.0,2760,3,2,2,2,2,2,2,1,0,0,1
10.0,2414,3,2,2,2,2,2,3,0,1,0,0
10.0,2415,3,2,2,2,2,2,2,0,1,0,0
10.0,2415,3,2,2,2,2,2,2,0,1,0,0
10.0,2415,3,2,2,2,2,2,2,0,1,0,0
10.0,2415,3,2,2,2,2,2,2,0,1,0,0
10.0,4634,3,2,2,2,2,2,2,1,0,0,0
10.0,4642,3,2,2,2,2,2,3,1,0,0,1
10.0,4672,3,2,2,2,2,2,2,0,0,0,1
10.0,2248,0,-1,-1,0,0,0,2,0,0,0,0
10.0,2248,0,-1,-1,0,0,0,3,0,0,0,0
10.0,2248,0,-1,-1,0,0,0,3,0,0,0,0
10.0,2248,0,-1,-1,0,0,0,2,0,0,0,0
10.0,2248,0,-1,-1,0,0,0,3,0,0,0,0
10.0,2248,0,-1,-1,0,0,0,3,0,0,0,0
10.0,2248,0,-1,-1,0,0,0,2,0,0,0,0
10.0,2248,3,2,2,2,2,2,3,0,0,1,0
10.0,4792,3,2,2,2,2,2,2,1,0,0,0
10.0,2248,0,-1,-1,0,0,0,2,0,0,0,0
10.0,2248,0,-1,-1,0,0,0,3,0,0,0,0
10.0,2248,0,-1,-1,0,0,0,3,0,0,0,0
10.0,2248,0,-1,-1,0,0,0,2,0,0,0,0
10.0,2415,3,2,2,2,2,2,2,0,1,0,0
10.0,2415,3,2,2,2,2,2,2,0,1,0,0
10.0,2415,3,2,2,2,2,2,3,0,0,0,0
10.0,2415,3,2,2,2,2,2,0,0,0,0,0
10.0,2421,3,2,2,2,2,2,3,1,0,0,0
10.0,2415,3,2,2,2,2,2,2,0,1,0,0
10.0,2416,3,2,2,2,2,2,3,0,0,0,0
10.0,2415,3,2,2,2,2,2,2,1,1,0,0
10.0,2415,3,2,2,2,2,2,3,0,1,0,0
10.0,2415,3,2,2,2,2,2,3,0,1,0,0
10.0,6888,3,2,2,2,2,2,3,1,0,0,0
10.0,6888,3,2,2,2,2,2,0,1,0,0,0
10.0,3417,3,2,2,2,2,2,2,1,0,0,0
10.0,3198,3,2,2,2,2,2,2,0,1,0,0
10.0,4694,3,2,2,2,2,2,3,1,0,0,0
10.0,4938,3,2,2,2,2,2,2,1,0,0,1
10.0,5121,3,2,2,2,2,2,2,1,0,0,0
10.0,5174,3,2,2,2,2,2,2,1,0,0,1
10.0,5235,3,2,2,2,2,2,2,1,0,0,0
10.0,4640,3,2,2,2,2,2,2,1,0,0,0
10.0,5743,3,2,2,2,2,2,3,1,0,0,0
10.0,4620,3,2,2,2,2,2,3,1,0,0,0
10.0,4634,3,2,2,2,2,2,2,1,0,0,0
10.0,4704,3,2,2,2,2,2,2,0,0,0,0
10.0,4704,3,2,2,2,2,2,2,0,0,0,1
10.0,4568,3,2,2,2,2,2,3,1,0,0,0
10.0,4568,3,2,2,2,2,2,3,1,0,0,0
10.0,4568,3,2,2,2,2,2,3,1,0,0,0
10.0,4606,3,2,2,2,2,2,3,1,0,0,0
10.0,4578,3,2,2,2,2,2,2,1,0,0,0
10.0,4584,3,2,2,2,2,2,3,1,0,0,0
10.0,4972,3,2,2,2,2,2,3,1,0,0,0
10.0,4606,3,2,2,2,2,2,3,1,0,0,1
10.0,4670,3,2,2,2,2,2,3,1,0,0,1
10.0,4809,3,2,2,2,2,2,2,1,0,0,0
10.0,4703,3,2,2,2,2,2,2,1,0,0,1
10.0,4694,3,2,2,2,2,2,2,1,0,0,0
10.0,4694,3,2,2,2,2,2,3,1,0,0,0
10.0,4694,3,2,2,2,2,2,3,1,0,0,0
10.0,4557,3,2,2,2,2,2,2,1,0,0,0
10.0,4558,3,2,2,2,2,2,3,0,0,0,0
10.0,4558,3,2,2,2,2,2,2,0,0,0,1
10.0,4558,3,2,2,2,2,2,2,0,0,0,1
10.0,5494,3,2,2,2,2,2,2,1,0,0,1
10.0,4529,3,2,2,2,2,2,3,1,0,0,0
10.0,4537,3,2,2,2,2,2,2,0,0,0,1
10.0,5347,3,2,2,2,2,2,2,1,0,0,0
10.0,4717,3,2,2,2,2,2,3,0,0,0,0
10.0,2726,3,2,2,2,2,2,3,1,0,0,0
10.0,2873,3,2,2,2,2,2,2,1,0,0,0
10.0,2569,3,2,2,2,2,2,3,1,1,0,1
10.0,2425,3,2,2,2,2,2,3,0,0,0,0
10.0,2816,3,2,2,2,2,2,3,0,0,1,0
10.0,2816,3,2,2,2,2,2,3,0,0,1,0
10.0,2577,3,2,2,2,2,2,3,1,0,0,0
10.0,2248,0,-1,-1,0,0,0,3,0,0,0,0
10.0,5347,3,2,2,2,2,2,2,1,0,0,0
10.0,4515,3,2,2,2,2,2,3,1,0,0,0
10.0,4550,3,2,2,2,2,2,3,1,0,0,0
10.0,2799,3,2,2,2,2,2,3,1,0,0,0
10.0,2807,3,2,2,2,2,2,3,0,0,1,0
10.0,2696,3,2,2,2,2,2,1,0,0,0,0
10.0,3914,3,2,2,2,2,2,3,1,1,0,0
10.0,2746,3,2,2,2,2,2,3,0,0,0,0
10.0,2425,3,2,2,2,2,2,2,1,1,0,0
10.0,2437,3,2,2,2,2,2,3,0,0,0,0
10.0,2926,3,2,2,2,2,2,2,1,0,0,1
10.0,2997,3,2,2,2,2,2,0,1,0,0,0
10.0,2430,3,2,2,2,2,2,3,1,0,0,0
10.0,2430,3,2,2,2,2,2,3,0,0,0,0
10.0,2429,3,2,2,2,2,2,3,0,0,0,0
10.0,2430,3,2,2,2,2,2,3,1,1,0,0
10.0,2430,3,2,2,2,2,2,3,1,1,0,0
10.0,2430,3,2,2,2,2,2,3,1,1,0,0
10.0,2579,3,2,2,2,2,2,3,0,1,0,0
10.0,2577,3,2,2,2,2,2,3,1,1,0,0
10.0,4473,3,2,2,2,2,2,3,1,0,0,0
10.0,4473,3,2,2,2,2,2,0,1,0,0,0
10.0,4641,3,2,2,2,2,2,2,1,0,0,1
10.0,4559,3,2,2,2,2,2,0,1,0,0,0
10.0,4490,3,2,2,2,2,2,3,1,0,0,0
10.0,4490,3,2,2,2,2,2,3,1,0,0,0
10.0,4490,3,2,2,2,2,2,3,1,0,0,0
10.0,4489,3,2,2,2,2,2,3,1,0,0,0
10.0,4530,3,2,2,2,2,2,3,1,0,0,0
10.0,4489,3,2,2,2,2,2,3,1,0,0,0
10.0,4494,3,2,2,2,2,2,3,0,0,0,0
10.0,4494,3,2,2,2,2,2,2,0,0,0,1
10.0,4494,3,2,2,2,2,2,2,0,0,0,1
10.0,4464,3,2,2,2,2,2,3,1,0,0,0
10.0,4864,3,2,2,2,2,2,3,1,0,0,0
10.0,4467,3,2,2,2,2,2,2,0,0,0,1
10.0,4496,3,2,2,2,2,2,3,1,0,0,0
10.0,4864,3,2,2,2,2,2,3,1,0,0,0
10.0,4497,3,2,2,2,2,2,2,0,0,0,0
10.0,4506,3,2,2,2,2,2,3,1,0,0,0
10.0,4506,3,2,2,2,2,2,0,1,0,0,0
10.0,4506,3,2,2,2,2,2,3,1,0,0,0
10.0,4506,3,2,2,2,2,2,3,1,0,0,0
10.0,4473,3,2,2,2,2,2,3,1,0,0,0
10.0,4473,3,2,2,2,2,2,3,1,0,0,0
10.0,4661,3,2,2,2,2,2,0,1,0,0,0
10.0,4404,3,2,2,2,2,2,2,0,0,0,1
10.0,4404,3,2,2,2,2,2,2,0,0,0,1
10.0,4408,3,2,2,2,2,2,0,1,0,0,0
10.0,4417,3,2,2,2,2,2,3,1,0,0,0
10.0,4832,3,2,2,2,2,2,2,0,0,0,1
10.0,4437,3,2,2,2,2,2,3,1,0,0,0
10.0,4440,3,2,2,2,2,2,3,1,0,0,0
10.0,4457,3,2,2,2,2,2,3,1,0,0,0
10.0,4559,3,2,2,2,2,2,0,1,0,0,0
10.0,4464,3,2,2,2,2,2,3,1,0,0,0
10.0,4464,3,2,2,2,2,2,3,1,0,0,0
10.0,2577,3,2,2,2,2,2,2,1,1,0,0
10.0,2605,3,2,2,2,2,2,2,1,1,0,0
10.0,2478,3,2,2,2,2,2,3,1,1,0,1
10.0,2431,3,2,2,2,2,2,2,1,0,0,0
10.0,2446,3,2,2,2,2,2,1,0,0,0,0
10.0,2437,3,2,2,2,2,2,3,1,0,0,0
10.0,3051,3,2,2,2,2,2,3,1,0,0,0
10.0,2443,3,2,2,2,2,2,2,1,0,0,0
10.0,4374,3,2,2,2,2,2,0,1,0,0,0
10.0,4375,3,2,2,2,2,2,3,1,0,0,0
10.0,4383,3,2,2,2,2,2,3,1,0,0,0
10.0,4383,3,2,2,2,2,2,3,1,0,0,0
10.0,4383,3,2,2,2,2,2,3,1,0,0,0
10.0,4400,3,2,2,2,2,2,2,0,0,0,0
10.0,4396,3,2,2,2,2,2,3,1,0,0,0
10.0,2772,3,2,2,2,2,2,3,0,0,0,0
10.0,2764,3,2,2,2,2,2,3,1,1,0,0
10.0,2829,3,2,2,2,2,2,3,1,1,0,0
10.0,2444,3,2,2,2,2,2,3,0,0,0,0
10.0,2444,3,2,2,2,2,2,3,1,0,0,0
10.0,5895,3,2,2,2,2,2,2,1,0,0,0
10.0,6049,3,2,2,2,2,2,3,1,0,0,0
10.0,4349,3,2,2,2,2,2,3,0,0,0,0
10.0,4349,3,2,2,2,2,2,3,1,0,0,0
10.0,4356,3,2,2,2,2,2,3,1,0,0,0
10.0,4358,3,2,2,2,2,2,3,1,0,0,0
10.0,4360,3,2,2,2,2,2,3,1,0,0,0
10.0,4732,3,2,2,2,2,2,3,1,0,0,0
10.0,4369,3,2,2,2,2,2,0,1,0,0,0
10.0,6838,3,2,2,2,2,2,2,1,0,0,0
10.0,7549,3,2,2,2,2,2,3,1,0,0,1
10.0,2445,3,2,2,2,2,2,1,0,0,0,0
10.0,2850,3,2,2,2,2,2,3,0,0,0,0
10.0,2675,3,2,2,2,2,2,3,0,0,0,0
10.0,3493,3,2,2,2,2,2,2,1,0,0,1
10.0,3964,3,2,2,2,2,2,3,1,0,0,0
10.0,4679,3,2,2,2,2,2,3,1,0,0,0
10.0,5130,3,2,2,2,2,2,3,1,0,0,0
10.0,5130,3,2,2,2,2,2,3,1,0,0,0
10.0,5130,3,2,2,2,2,2,3,1,0,0,0
10.0,5130,3,2,2,2,2,2,3,1,0,0,1
10.0,2474,3,2,2,2,2,2,3,1,1,0,0
10.0,2449,3,2,2,2,2,2,3,1,1,0,0
10.0,2449,3,2,2,2,2,2,3,1,0,0,0
10.0,2478,3,2,2,2,2,2,3,0,0,0,0
10.0,3177,3,2,2,2,2,2,3,1,0,0,0
10.0,2253,3,2,2,2,2,2,3,0,0,0,0
10.0,2253,3,2,2,2,2,2,3,0,0,0,0
10.0,2253,3,2,2,2,2,2,3,1,0,0,0
10.0,4354,3,2,2,2,2,2,2,0,0,0,0
10.0,4738,3,2,2,2,2,2,3,1,0,0,0
10.0,4734,3,2,2,2,2,2,3,1,0,0,0
10.0,4880,3,2,2,2,2,2,2,1,0,0,0
10.0,5424,3,2,2,2,2,2,3,1,0,0,0
10.0,4349,3,2,2,2,2,2,0,1,0,0,0
10.0,4347,3,2,2,2,2,2,2,1,0,0,0
10.0,4319,3,2,2,2,2,2,3,1,0,0,0
10.0,4330,3,2,2,2,2,2,3,1,0,0,0
10.0,4330,3,2,2,2,2,2,3,1,0,0,0
10.0,4413,3,2,2,2,2,2,3,0,0,0,0
10.0,4326,3,2,2,2,2,2,0,1,0,0,0
10.0,4377,3,2,2,2,2,2,3,1,0,0,0
10.0,4377,3,2,2,2,2,2,3,1,0,0,0
10.0,2466,3,2,2,2,2,2,3,1,0,0,0
10.0,3528,3,2,2,2,2,2,3,1,0,0,0
10.0,4016,3,2,2,2,2,2,2,1,0,0,0
10.0,4016,3,2,2,2,2,2,2,1,0,0,0
10.0,3992,3,2,2,2,2,2,3,1,0,0,0
10.0,2469,3,2,2,2,2,2,3,0,0,0,0
10.0,2457,3,2,2,2,2,2,3,0,0,0,0
10.0,2456,3,2,2,2,2,2,0,1,0,0,0
10.0,2460,3,2,2,2,2,2,3,0,0,0,0
10.0,2464,3,2,2,2,2,2,3,0,1,0,0
10.0,4003,3,2,2,2,2,2,2,0,0,0,0
10.0,2249,0,-1,-1,0,0,0,3,1,0,0,0
10.0,2249,0,-1,-1,0,0,0,3,0,0,0,0
10.0,4311,3,2,2,2,2,2,2,1,0,0,1
10.0,4314,3,2,2,2,2,2,3,1,0,0,0
10.0,4327,3,2,2,2,2,2,3,0,0,0,0
10.0,2463,3,2,2,2,2,2,3,1,0,0,0
10.0,2463,3,2,2,2,2,2,3,1,0,0,1
