cvss,vuln_age_days,access_vector_enc,access_complexity_enc,access_authentication_enc,impact_confidentiality_enc,impact_integrity_enc,impact_availability_enc,cwe_group_enc,kw_remote,kw_code_exec,kw_priv_esc,kw_dos,true_label,ai_risk_score
5.4,3110,3,1,2,0,0,1,3,1,0,0,1,0,2.1405421274023067e-18
4.3,3090,3,1,2,0,0,1,3,1,0,0,1,0,2.1372854890166772e-18
7.5,3084,3,1,2,0,0,1,3,1,0,0,1,0,2.1363094640060895e-18
4.3,3083,3,1,2,0,0,1,3,1,0,0,1,0,2.1361468365101073e-18
5.0,3083,3,1,2,0,0,1,3,1,0,0,1,0,2.1361468365101073e-18
4.3,3079,3,1,2,0,0,1,3,1,0,0,1,0,2.1354964503176358e-18
9.3,3077,3,1,2,0,0,1,3,1,0,0,1,0,2.1351713314830832e-18
6.8,3076,3,1,2,0,0,1,3,1,0,0,1,0,2.135008790627939e-18
7.5,3076,3,1,2,0,0,1,3,1,0,0,1,0,2.135008790627939e-18
3.5,3074,3,1,2,0,0,1,3,1,0,0,1,0,2.1346837460371762e-18
5.1,3048,3,1,2,0,0,1,3,1,0,0,1,0,2.130462666882188e-18
9.3,3047,3,1,2,0,0,1,3,1,0,0,1,0,2.1303004844762045e-18
3.6,3047,3,1,2,0,0,1,3,1,0,0,1,0,2.1303004844762045e-18
6.9,3041,3,1,2,0,0,1,3,1,0,0,1,0,2.1293276492777245e-18
6.8,3041,3,1,2,0,0,1,3,1,0,0,1,0,2.1293276492777245e-18
4.3,3024,3,1,2,0,0,1,3,1,0,0,1,0,2.1265736947900542e-18
5.8,3024,3,1,2,0,0,1,3,1,0,0,1,0,2.1265736947900542e-18
6.8,3015,3,1,2,0,0,1,3,1,0,0,1,0,2.1251171611568532e-18
5.0,3015,3,1,2,0,0,1,3,1,0,0,1,0,2.1251171611568532e-18
7.5,3013,3,1,2,0,0,1,3,1,0,0,1,0,2.124793622518056e-18
3.5,3011,3,1,2,0,0,1,3,1,0,0,1,0,2.124470133136411e-18
2.1,3010,3,1,2,0,0,1,3,1,0,0,1,0,2.12430840691469e-18
9.3,2992,3,1,2,0,0,1,3,1,0,0,1,0,2.1213994392787553e-18
4.3,2991,3,1,2,0,0,1,3,1,0,0,1,0,2.1212379468149526e-18
7.5,2983,3,1,2,0,0,1,3,1,0,0,1,0,2.1199464495985472e-18
4.3,2948,3,1,2,0,0,1,3,1,0,0,1,0,2.114305388312091e-18
7.1,2933,3,1,2,0,0,1,3,1,0,0,1,0,2.1118923880171467e-18
7.2,2898,3,1,2,0,0,1,3,1,0,0,1,0,2.106272758147033e-18
7.5,2887,3,1,2,0,0,1,3,1,0,0,1,0,2.1045096790008793e-18
4.3,2887,3,1,2,0,0,1,3,1,0,0,1,0,2.1045096790008793e-18
4.3,2883,3,1,2,0,0,1,3,1,0,0,1,0,2.1038689252784523e-18
6.8,2879,3,1,2,0,0,1,3,1,0,0,1,0,2.103228366644366e-18
7.5,2879,3,1,2,0,0,1,3,1,0,0,1,0,2.103228366644366e-18
6.8,2863,3,1,2,0,0,1,3,1,0,0,1,0,2.100668081803949e-18
9.3,2849,3,1,2,0,0,1,3,1,0,0,1,0,2.0984303893376286e-18
7.8,2844,3,1,2,0,0,1,3,1,0,0,1,0,2.097631791260176e-18
7.5,2843,3,1,2,0,0,1,3,1,0,0,1,0,2.0974721081190154e-18
6.8,2841,3,1,2,0,0,1,3,1,0,0,1,0,2.0971527783036004e-18
9.3,2841,3,1,2,0,0,1,3,1,0,0,1,0,2.0971527783036004e-18
6.8,2837,3,1,2,0,0,1,3,1,0,0,1,0,2.096514264514567e-18
4.9,2837,3,1,2,0,0,1,3,1,0,0,1,0,2.096514264514567e-18
7.8,2830,3,1,2,0,0,1,3,1,0,0,1,0,2.0953973331384747e-18
4.3,2825,3,1,2,0,0,1,3,1,0,0,1,0,2.094599889348928e-18
7.1,2822,3,1,2,0,0,1,3,1,0,0,1,0,2.0941215687542355e-18
7.5,2816,3,1,2,0,0,1,3,1,0,0,1,0,2.093165255226249e-18
7.5,2806,3,1,2,0,0,1,3,1,0,0,1,0,2.0915723697269058e-18
7.6,2804,3,1,2,0,0,1,3,1,0,0,1,0,2.0912539381176675e-18
5.0,2796,3,1,2,0,0,1,3,1,0,0,1,0,2.0899806964033362e-18
6.0,2793,3,1,2,0,0,1,3,1,0,0,1,0,2.089503430642614e-18
7.5,2781,3,1,2,0,0,1,3,1,0,0,1,0,2.0875954572298813e-18
7.5,2772,3,1,2,0,0,1,3,1,0,0,1,0,2.0861656205854128e-18
4.3,2764,3,1,2,0,0,1,3,1,0,0,1,0,2.0848954768488313e-18
5.4,2750,3,1,2,0,0,1,3,1,0,0,1,0,2.0826745858180257e-18
6.8,2709,3,1,2,0,0,1,3,1,0,0,1,0,2.076184147622451e-18
6.8,2678,3,1,2,0,0,1,3,1,0,0,1,0,2.0712901749025927e-18
9.3,2656,3,1,2,0,0,1,3,1,0,0,1,0,2.0678240330284225e-18
2.1,2649,3,1,2,0,0,1,3,1,0,0,1,0,2.066722386556553e-18
10.0,2649,3,1,2,0,0,1,3,1,0,0,1,0,2.066722386556553e-18
6.5,2645,3,1,2,0,0,1,3,1,0,0,1,0,2.0660931378172273e-18
9.0,2643,3,1,2,0,0,1,3,1,0,0,1,0,2.0657785852957544e-18
4.0,2601,3,1,2,0,0,1,3,1,0,0,1,0,2.059184033501383e-18
7.5,2598,3,1,2,0,0,1,3,1,0,0,1,0,2.058713800433725e-18
7.8,6274,3,1,2,0,0,1,2,1,0,0,1,0,2.055580665691406e-18
6.8,6686,3,2,2,0,0,1,3,0,1,0,1,0,2.051217591594227e-18
4.3,2381,3,1,2,0,0,1,3,1,0,0,1,0,2.024983535684098e-18
9.0,6051,3,1,2,0,0,1,2,1,0,0,1,0,2.0209784014690315e-18
6.8,2316,3,1,2,0,0,1,3,1,0,0,1,0,2.014987975945793e-18
5.0,2275,3,1,2,0,0,1,3,1,0,0,1,0,2.0087084760125068e-18
3.5,5658,3,1,2,0,0,1,2,1,0,0,1,0,1.9614094362822134e-18
4.3,5587,3,1,2,0,0,1,2,1,0,0,1,0,1.9508363987415746e-18
7.6,5548,3,1,2,0,0,1,2,1,0,0,1,0,1.9450529452571458e-18
6.9,5281,3,1,2,0,0,1,2,1,0,0,1,0,1.9059163794372932e-18
4.3,5186,3,1,2,0,0,1,2,1,0,0,1,0,1.8921821504103903e-18
6.8,5144,3,1,2,0,0,1,2,1,0,0,1,0,1.8861417677265377e-18
4.3,5036,3,1,2,0,0,1,2,1,0,0,1,0,1.8706977497493348e-18
7.5,4882,3,1,2,0,0,1,2,1,0,0,1,0,1.848894190693491e-18
5.0,4852,3,1,2,0,0,1,2,1,0,0,1,0,1.8446764117255994e-18
3.7,4792,3,1,2,0,0,1,2,1,0,0,1,0,1.8362696971903628e-18
7.5,4698,3,1,2,0,0,1,2,1,0,0,1,0,1.823176139387459e-18
4.3,4683,3,1,2,0,0,1,2,1,0,0,1,0,1.821095397132143e-18
7.2,4606,3,1,2,0,0,1,2,1,0,0,1,0,1.8104515778112644e-18
9.0,4490,3,1,2,0,0,1,2,1,0,0,1,0,1.7945340706850574e-18
4.0,4437,3,1,2,0,0,1,2,1,0,0,1,0,1.7873080688436524e-18
5.0,4422,3,1,2,0,0,1,2,1,0,0,1,0,1.7852682618597053e-18
7.6,4210,3,1,2,0,0,1,2,1,0,0,1,0,1.756686709316454e-18
2.6,3268,3,1,2,0,0,1,2,1,0,0,0,0,1.7556212400175328e-18
5.0,3102,3,1,2,0,0,1,2,1,0,0,0,0,1.7335745198226672e-18
9.3,3949,3,1,2,0,0,1,2,1,0,0,1,0,1.7221267118198328e-18
4.3,3905,3,1,2,0,0,1,2,1,0,0,1,0,1.7163678460265725e-18
4.3,3856,3,1,2,0,0,1,2,1,0,0,1,0,1.7099772256242154e-18
7.7,3853,3,1,2,0,0,1,2,1,0,0,1,0,1.7095867370504169e-18
7.5,3796,3,1,2,0,0,1,2,1,0,0,1,0,1.7021843735520564e-18
7.5,3762,3,1,2,0,0,1,2,1,0,0,1,0,1.6977841988157804e-18
4.6,3758,3,1,2,0,0,1,2,1,0,0,1,0,1.6972672795750902e-18
5.0,3626,3,1,2,0,0,1,2,1,0,0,1,0,1.6802969514612881e-18
5.0,3601,3,1,2,0,0,1,2,1,0,0,1,0,1.6771020374139796e-18
7.8,3595,3,1,2,0,0,1,2,1,0,0,1,0,1.6763361624093368e-18
5.0,3595,3,1,2,0,0,1,2,1,0,0,1,0,1.6763361624093368e-18
7.5,3550,3,1,2,0,0,1,2,1,0,0,1,0,1.6706032370957719e-18
6.8,3550,3,1,2,0,0,1,2,1,0,0,1,0,1.6706032370957719e-18
4.3,3532,3,1,2,0,0,1,2,1,0,0,1,0,1.668315560441393e-18
4.3,2529,3,1,2,0,0,1,2,1,0,0,0,0,1.6595789677544487e-18
7.5,3390,3,1,2,0,0,1,2,1,0,0,1,0,1.6503778259726059e-18
7.5,3307,3,1,2,0,0,1,2,1,0,0,1,0,1.6399825395841505e-18
5.0,3254,3,1,2,0,0,1,2,1,0,0,1,0,1.633378866215964e-18
5.0,3232,3,1,2,0,0,1,2,1,0,0,1,0,1.6306455346175359e-18
3.3,3228,3,1,2,0,0,1,2,1,0,0,1,0,1.6301490568837003e-18
6.8,3228,3,1,2,0,0,1,2,1,0,0,1,0,1.6301490568837003e-18
6.8,3222,3,1,2,0,0,1,2,1,0,0,1,0,1.629404623695583e-18
2.1,3209,3,1,2,0,0,1,2,1,0,0,1,0,1.627792851155994e-18
5.0,3206,3,1,2,0,0,1,2,1,0,0,1,0,1.6274211301182153e-18
5.0,3205,3,1,2,0,0,1,2,1,0,0,1,0,1.627297241970099e-18
9.3,3184,3,1,2,0,0,1,2,1,0,0,1,0,1.6246977683245078e-18
6.8,3125,3,1,2,0,0,1,2,1,0,0,1,0,1.617416685525064e-18
4.3,3125,3,1,2,0,0,1,2,1,0,0,1,0,1.617416685525064e-18
4.3,3118,3,1,2,0,0,1,2,1,0,0,1,0,1.6165549964467308e-18
4.3,3111,3,1,2,0,0,1,2,1,0,0,1,0,1.615693766438774e-18
7.8,3090,3,1,2,0,0,1,2,1,0,0,1,0,1.6131128283920162e-18
4.6,3075,3,1,2,0,0,1,2,1,0,0,1,0,1.6112718257855669e-18
9.3,3056,3,1,2,0,0,1,2,1,0,0,1,0,1.6089429050719933e-18
4.6,3047,3,1,2,0,0,1,2,1,0,0,1,0,1.6078409073086998e-18
4.3,3047,3,1,2,0,0,1,2,1,0,0,1,0,1.6078409073086998e-18
7.6,3044,3,1,2,0,0,1,2,1,0,0,1,0,1.6074737424755187e-18
6.5,2894,3,1,2,0,0,1,2,1,0,0,1,0,1.5892220060198184e-18
5.5,2871,3,1,2,0,0,1,2,1,0,0,1,0,1.5864417896962545e-18
5.0,2724,3,1,2,0,0,1,2,1,0,0,1,0,1.5687871028552999e-18
3.5,2673,3,1,2,0,0,1,2,1,0,0,1,0,1.5627080248410754e-18
9.3,2660,3,1,2,0,0,1,2,1,0,0,1,0,1.5611622271643006e-18
5.0,2618,3,2,2,0,0,1,3,0,1,0,1,0,1.5049256423824104e-18
6.8,3302,3,1,2,0,0,1,0,0,0,0,0,0,1.4808496589716887e-18
7.2,3124,3,1,2,0,0,1,0,0,0,0,0,0,1.4609182450654098e-18
9.3,2245,0,-1,-1,0,0,0,3,0,1,0,1,0,1.4304661688042526e-18
4.3,2245,0,-1,-1,0,0,0,3,0,1,0,1,0,1.4304661688042526e-18
6.8,2253,0,-1,-1,0,0,0,3,0,0,0,0,0,1.4194971162920492e-18
4.3,2599,2,2,1,0,1,1,3,0,0,0,0,0,1.2946490913825253e-18
6.8,2430,3,1,2,0,0,1,0,0,0,0,1,0,1.2906241261948903e-18
5.8,4427,2,1,2,0,0,2,3,0,0,0,1,0,7.672399563232113e-19
6.8,2240,0,-1,-1,0,0,0,3,0,0,1,0,0,7.611490943901759e-19
7.5,2254,0,-1,-1,0,0,0,3,0,0,0,0,0,6.825140938283083e-19
4.3,2245,0,-1,-1,0,0,0,3,0,0,0,0,0,6.820466260254196e-19
4.6,2242,0,-1,-1,0,0,0,3,0,0,0,0,0,6.818908745860029e-19
5.0,2240,0,-1,-1,0,0,0,3,0,0,0,0,0,6.817870600531318e-19
4.3,2240,0,-1,-1,0,0,0,3,0,0,0,0,0,6.817870600531318e-19
6.8,2235,0,-1,-1,0,0,0,3,0,0,0,0,0,6.815275928636759e-19
3.6,2233,0,-1,-1,0,0,0,3,0,0,0,0,0,6.814238336386608e-19
4.3,4941,1,1,2,1,0,2,3,0,0,0,1,0,6.307448269352095e-19
4.3,4508,2,1,2,0,0,2,2,0,0,0,1,0,5.826549644974632e-19
6.9,4648,2,1,2,0,0,2,3,1,0,0,1,0,5.283069501155374e-19
5.0,4225,2,1,2,0,0,2,3,1,0,0,1,0,5.115652653519348e-19
7.6,6579,2,1,2,0,0,2,2,1,0,0,0,0,4.959210052855899e-19
3.5,2772,2,1,2,0,0,2,3,1,0,0,0,0,4.9174824434840065e-19
7.1,3639,2,1,2,0,0,2,3,1,0,0,1,0,4.892452844442376e-19
7.5,2240,0,-1,-1,0,0,0,3,1,0,0,0,0,4.616333100669171e-19
10.0,4908,2,1,2,0,0,2,2,1,0,0,1,0,4.0670984212983876e-19
5.0,4703,2,2,2,0,0,2,3,0,0,0,1,0,3.5766296006089546e-19
4.3,3214,1,2,2,1,1,1,3,0,1,1,0,0,3.5303066995340936e-19
5.0,4109,2,2,2,0,0,2,3,0,0,0,1,0,3.418495946359433e-19
6.8,3157,2,2,2,0,0,2,3,0,0,0,0,0,3.4138226771242845e-19
9.3,3157,2,2,2,0,0,2,3,0,0,0,0,0,3.4138226771242845e-19
4.0,3157,2,2,2,0,0,2,3,0,0,0,0,0,3.4138226771242845e-19
7.5,2977,2,2,2,0,0,2,3,0,0,0,0,0,3.367361777682356e-19
7.8,2731,2,2,2,0,0,2,3,0,0,0,0,0,3.304886106156395e-19
10.0,2269,2,2,2,0,0,2,3,0,0,0,0,0,3.1906693425732727e-19
5.0,2982,2,2,2,0,0,2,3,0,0,0,1,0,3.1374301367012153e-19
7.5,2632,2,2,2,0,0,2,3,0,0,0,1,0,3.054937454177266e-19
5.0,2492,2,2,2,0,0,2,3,0,0,0,1,0,3.0225509250001762e-19
6.8,2487,2,2,2,0,0,2,3,0,0,0,1,0,3.021400635064436e-19
4.3,2471,2,2,2,0,0,2,3,0,0,0,1,0,3.017722648229764e-19
2.1,2338,2,2,2,0,0,2,3,0,0,0,1,0,2.987322162041902e-19
6.5,2998,2,1,2,0,1,0,3,0,0,0,0,0,2.9839545917666884e-19
4.3,2394,2,1,2,0,1,0,3,0,0,0,0,0,2.849854526297235e-19
5.0,6834,2,2,2,0,0,2,3,1,0,0,1,0,2.8482474766253616e-19
9.3,2877,2,0,1,1,0,1,3,0,0,0,0,0,2.6190220146006465e-19
3.5,4301,2,1,2,1,0,0,3,0,0,0,0,0,2.545229741887283e-19
4.0,5334,2,2,2,0,0,2,3,1,0,0,1,0,2.5408822912743664e-19
9.3,4852,2,2,2,0,0,2,3,1,0,0,1,0,2.449337356296401e-19
5.0,3330,2,2,2,0,0,2,2,0,0,0,1,0,2.431542631102199e-19
6.0,3374,2,1,2,1,0,0,3,0,0,0,0,0,2.371801871456719e-19
6.8,4289,2,2,2,0,0,2,3,1,0,0,1,0,2.3465760543379888e-19
7.6,4244,2,2,2,0,0,2,3,1,0,0,1,0,2.338550966313394e-19
5.0,4121,2,2,2,0,0,2,3,1,0,0,1,0,2.3167554802418286e-19
4.3,4065,2,2,2,0,0,2,3,1,0,0,1,0,2.306899742075029e-19
5.0,2938,2,1,2,1,0,0,3,0,0,0,0,0,2.2943693087810606e-19
9.3,2809,2,1,2,1,0,0,3,0,0,0,0,0,2.271947604768668e-19
10.0,3844,2,2,2,0,0,2,3,1,0,0,1,0,2.268412295946727e-19
7.8,3835,2,2,2,0,0,2,3,1,0,0,1,0,2.2668586141669197e-19
6.8,2729,2,1,2,1,0,0,3,0,0,0,0,0,2.258152886772386e-19
4.3,3748,2,2,2,0,0,2,3,1,0,0,1,0,2.2518944446396394e-19
4.9,3709,2,2,2,0,0,2,3,1,0,0,1,0,2.2452184738709897e-19
4.3,3444,2,2,2,0,0,2,3,1,0,0,1,0,2.2003772500687426e-19
6.5,2338,2,2,2,0,0,2,3,1,0,0,1,0,2.0226952060254606e-19
6.4,7166,1,0,2,1,0,2,3,0,0,0,0,0,1.9530459567415407e-19
6.8,4998,2,1,2,1,0,0,3,1,0,0,0,0,1.817270886674302e-19
3.5,4867,2,1,2,1,0,0,3,1,0,0,0,0,1.7992376560245242e-19
5.0,3788,2,2,2,0,0,2,2,1,0,0,1,0,1.7047971944877821e-19
3.5,4152,2,1,2,1,0,0,3,1,0,0,0,0,1.703919677980419e-19
5.0,4123,2,1,2,1,0,0,3,1,0,0,0,0,1.7001620468469604e-19
5.0,3670,2,2,2,0,0,2,2,1,0,0,1,0,1.6895513366323286e-19
7.8,4977,2,1,1,0,0,2,3,0,0,0,1,0,1.5696489607797485e-19
5.0,2583,2,1,2,1,0,0,3,1,0,0,0,0,1.5120796116070318e-19
4.3,4401,2,1,1,0,0,2,3,0,0,0,1,0,1.502307231229373e-19
7.5,2477,2,1,2,1,0,0,3,1,0,0,0,0,1.4999268283999393e-19
5.0,3977,2,2,2,0,1,0,3,0,0,0,0,0,1.4674983867965923e-19
10.0,3799,2,2,2,0,1,0,3,0,0,0,0,0,1.4477466735981369e-19
9.3,2953,2,2,2,0,1,0,3,0,0,0,0,0,1.3574443215722382e-19
6.5,6175,2,2,2,1,0,0,3,0,0,0,0,0,1.339994470755488e-19
4.9,2660,2,2,2,0,1,0,3,0,0,0,0,0,1.3275009023783287e-19
5.0,2378,2,2,2,0,1,0,3,0,0,0,0,0,1.2993055935147284e-19
5.0,2310,2,2,2,0,1,0,3,0,0,0,0,0,1.2925968230144156e-19
5.8,2292,2,2,2,0,1,0,3,0,0,0,0,0,1.2908267776141236e-19
7.6,4744,2,2,2,1,0,0,3,0,0,0,0,0,1.2016863208659205e-19
4.3,3069,2,2,2,1,0,0,3,0,0,0,0,0,1.0578207266931541e-19
6.8,2982,2,2,2,1,0,0,3,0,0,0,0,0,1.0508377553755796e-19
2.1,2912,2,2,2,1,0,0,3,0,0,0,0,0,1.0452527526483341e-19
10.0,2808,2,2,2,1,0,0,3,0,0,0,0,0,1.0370097981009894e-19
3.5,2662,2,2,2,1,0,0,3,0,0,0,0,0,1.0255475248310184e-19
6.9,2604,2,2,2,1,0,0,3,0,0,0,0,0,1.0210292600565931e-19
6.9,2599,2,2,2,1,0,0,3,0,0,0,0,0,1.0206406877178361e-19
9.0,2529,2,2,2,1,0,0,3,0,0,0,0,0,1.0152161766595977e-19
4.0,2362,2,2,2,1,0,0,3,0,0,0,0,0,1.0023909933809635e-19
7.5,2339,2,2,2,1,0,0,3,0,0,0,0,0,1.0006373908057189e-19
7.2,2269,2,2,2,1,0,0,3,0,0,0,0,0,9.953191934645473e-20
4.3,3758,2,2,2,0,1,0,3,1,0,0,0,0,9.772043990003835e-20
4.3,2408,2,1,2,1,0,0,0,0,0,0,0,0,9.474297684687564e-20
4.3,2783,2,2,2,0,1,0,3,1,0,0,0,0,9.072977829912045e-20
7.5,2357,2,2,2,0,1,0,3,1,0,0,0,0,8.783455149111618e-20
6.0,5412,2,2,2,1,0,0,3,1,0,0,0,0,8.561009830373571e-20
2.1,2778,2,1,2,0,1,0,0,1,0,0,0,0,8.542275072209518e-20
5.4,4756,2,2,2,1,0,0,3,1,0,0,0,0,8.143971539187021e-20
7.5,4385,2,2,2,1,0,0,3,1,0,0,0,0,7.917174223179391e-20
6.4,2530,1,2,2,0,1,2,3,0,0,0,0,0,7.699682588621723e-20
7.5,3931,2,2,2,1,0,0,3,1,0,0,0,0,7.648213470216214e-20
4.3,3737,2,2,2,1,0,0,3,1,0,0,0,0,7.536087814886128e-20
9.3,3159,3,1,1,0,0,1,3,0,0,0,0,0,7.42840828986256e-20
4.3,2810,3,1,1,0,0,1,3,0,0,0,0,0,7.233643265809838e-20
4.3,2752,3,1,1,0,0,1,3,0,0,0,0,0,7.2017739328269e-20
4.3,3308,3,2,1,0,0,1,3,0,0,0,0,0,7.133383691051407e-20
7.1,3260,3,2,1,0,0,1,3,0,0,0,0,0,7.107364732196058e-20
5.4,2562,3,1,1,0,0,1,3,0,0,0,0,0,7.098354461832809e-20
4.3,3195,3,2,1,0,0,1,3,0,0,0,0,0,7.072281933985263e-20
3.5,3174,3,2,1,0,0,1,3,0,0,0,0,0,7.060984544653216e-20
6.8,2809,2,2,2,1,0,0,3,1,0,0,0,0,7.022056286085477e-20
4.3,3281,3,1,1,0,0,1,3,0,0,0,1,0,6.983100935676714e-20
4.3,2710,2,2,2,1,0,0,3,1,0,0,0,0,6.969332050052e-20
3.6,2999,3,2,1,0,0,1,3,0,0,0,0,0,6.967538714244479e-20
9.3,2269,3,1,1,0,0,1,3,0,0,0,0,0,6.941774188255545e-20
4.3,2269,3,1,1,0,0,1,3,0,0,0,0,0,6.941774188255545e-20
4.3,3186,3,1,1,0,0,1,3,0,0,0,1,0,6.932779993686131e-20
6.8,2579,2,2,2,1,0,0,3,1,0,0,0,0,6.900173636050507e-20
9.0,2816,3,2,1,0,0,1,3,0,0,0,0,0,6.871143571611925e-20
2.1,2669,3,2,1,0,0,1,3,0,0,0,0,0,6.794678182976803e-20
10.0,2667,3,2,1,0,0,1,3,0,0,0,0,0,6.7936437266322e-20
4.3,2661,3,2,1,0,0,1,3,0,0,0,0,0,6.790541302447743e-20
6.0,2618,3,2,1,0,0,1,3,0,0,0,0,0,6.768348683785606e-20
7.5,2767,3,1,1,0,0,1,3,0,0,0,1,0,6.71512948769918e-20
7.5,2445,3,2,1,0,0,1,3,0,0,0,0,0,6.679792593474761e-20
5.0,2445,3,2,1,0,0,1,3,0,0,0,0,0,6.679792593474761e-20
6.8,2445,3,2,1,0,0,1,3,0,0,0,0,0,6.679792593474761e-20
4.9,2445,3,2,1,0,0,1,3,0,0,0,0,0,6.679792593474761e-20
7.5,2445,3,2,1,0,0,1,3,0,0,0,0,0,6.679792593474761e-20
6.8,2445,3,2,1,0,0,1,3,0,0,0,0,0,6.679792593474761e-20
5.0,2445,3,2,1,0,0,1,3,0,0,0,0,0,6.679792593474761e-20
7.5,2374,3,2,1,0,0,1,3,0,0,0,0,0,6.643784967250401e-20
7.2,2374,3,2,1,0,0,1,3,0,0,0,0,0,6.643784967250401e-20
4.9,2344,3,2,1,0,0,1,3,0,0,0,0,0,6.628628871978365e-20
4.0,2339,3,2,1,0,0,1,3,0,0,0,0,0,6.626106219666331e-20
7.5,3101,3,2,1,0,0,1,3,0,0,0,1,0,6.539893886080285e-20
9.3,3047,3,2,1,0,0,1,3,0,0,0,1,0,6.513064024518107e-20
5.0,2834,3,2,1,0,0,1,3,0,0,0,1,0,6.40830415832936e-20
4.0,2817,3,2,1,0,0,1,3,0,0,0,1,0,6.400016012537812e-20
6.8,2711,3,2,1,0,0,1,3,0,0,0,1,0,6.348578239999082e-20
5.8,2670,3,2,1,0,0,1,3,0,0,0,1,0,6.328793557851919e-20
5.0,2591,3,2,1,0,0,1,3,0,0,0,1,0,6.290845542879936e-20
5.0,2543,3,2,1,0,0,1,3,0,0,0,1,0,6.267899735050914e-20
4.3,2256,3,2,1,0,0,1,3,0,0,0,1,0,6.132438664492578e-20
5.0,7104,3,2,1,0,0,1,3,1,0,0,1,0,6.005742930049087e-20
3.5,5877,3,1,1,0,0,1,3,1,0,0,1,0,5.76137254210757e-20
5.8,4896,3,1,1,0,0,1,3,1,0,0,0,0,5.740808325335278e-20
6.8,6474,3,2,1,0,0,1,3,1,0,0,1,0,5.724500600507943e-20
7.5,5767,3,1,1,0,0,1,3,1,0,0,1,0,5.713327581920332e-20
4.3,6350,3,2,1,0,0,1,3,1,0,0,1,0,5.67071606858955e-20
7.2,2473,2,2,2,0,1,0,0,0,0,0,0,0,5.626765715915183e-20
10.0,2373,2,2,2,0,1,0,0,0,0,0,0,0,5.584092721671279e-20
7.2,5399,3,1,1,0,0,1,3,1,0,0,1,0,5.555488677116069e-20
7.5,4516,3,2,1,0,0,1,2,0,0,0,1,0,5.497380586758038e-20
5.0,5811,3,2,1,0,0,1,3,1,0,0,1,0,5.442737912496928e-20
3.6,5754,3,2,1,0,0,1,3,1,0,0,1,0,5.419171325566029e-20
6.5,5748,3,2,1,0,0,1,3,1,0,0,1,0,5.4166965758063006e-20
2.1,5019,3,1,1,0,0,1,3,1,0,0,1,0,5.3970776001721475e-20
5.0,5553,3,2,1,0,0,1,3,1,0,0,1,0,5.3368794852588017e-20
5.0,5505,3,2,1,0,0,1,3,1,0,0,1,0,5.317413260847363e-20
3.5,4809,3,1,1,0,0,1,3,1,0,0,1,0,5.3114808253141825e-20
9.3,5473,3,2,1,0,0,1,3,1,0,0,1,0,5.3044752399651706e-20
4.3,5469,3,2,1,0,0,1,3,1,0,0,1,0,5.302860202367841e-20
3.5,5419,3,2,1,0,0,1,3,1,0,0,1,0,5.28271367336683e-20
7.5,5419,3,2,1,0,0,1,3,1,0,0,1,0,5.28271367336683e-20
5.0,5369,3,2,1,0,0,1,3,1,0,0,1,0,5.262643684688456e-20
5.5,5369,3,2,1,0,0,1,3,1,0,0,1,0,5.262643684688456e-20
7.5,5292,3,2,1,0,0,1,3,1,0,0,1,0,5.231884928931748e-20
9.3,5179,3,2,1,0,0,1,3,1,0,0,1,0,5.1870706618502463e-20
6.8,5140,3,2,1,0,0,1,3,1,0,0,1,0,5.1716930618051914e-20
7.5,4057,3,2,1,0,0,1,3,1,0,0,0,0,5.113373238749465e-20
7.5,4275,3,1,1,0,0,1,3,1,0,0,1,0,5.099885759380465e-20
9.3,4243,3,1,1,0,0,1,3,1,0,0,1,0,5.0874770137714875e-20
4.3,4192,3,1,1,0,0,1,3,1,0,0,1,0,5.0677629495711875e-20
4.3,2752,3,1,1,0,0,1,2,0,0,0,1,0,5.0624490764729686e-20
9.3,4083,3,1,1,0,0,1,3,1,0,0,1,0,5.025884702743728e-20
7.5,4677,3,2,1,0,0,1,3,1,0,0,1,0,4.992579415225045e-20
6.5,4671,3,2,1,0,0,1,3,1,0,0,1,0,4.990299475365982e-20
5.0,4667,3,2,1,0,0,1,3,1,0,0,1,0,4.98878009391729e-20
4.3,4475,3,2,1,0,0,1,3,1,0,0,1,0,4.9163912178333193e-20
7.5,2838,3,1,1,0,0,1,3,1,0,0,0,0,4.908301260817542e-20
2.6,3729,3,1,1,0,0,1,3,1,0,0,1,0,4.8922487628138553e-20
7.8,4180,3,2,1,0,0,1,3,1,0,0,1,0,4.8072101704532496e-20
6.6,4121,3,2,1,0,0,1,3,1,0,0,1,0,4.785666658811974e-20
3.5,3157,3,2,1,0,0,1,3,1,0,0,0,0,4.774760465233691e-20
9.3,4054,3,2,1,0,0,1,3,1,0,0,1,0,4.7613190408210386e-20
6.8,3996,3,2,1,0,0,1,3,1,0,0,1,0,4.7403420508902344e-20
5.0,3964,3,2,1,0,0,1,3,1,0,0,1,0,4.72880812613499e-20
4.3,2977,3,2,1,0,0,1,3,1,0,0,0,0,4.7097776917226543e-20
2.1,3824,3,2,1,0,0,1,3,1,0,0,1,0,4.678676270852481e-20
7.5,2877,3,2,1,0,0,1,3,1,0,0,0,0,4.674059069964426e-20
6.8,2877,3,2,1,0,0,1,3,1,0,0,0,0,4.674059069964426e-20
6.5,3777,3,2,1,0,0,1,3,1,0,0,1,0,4.661965731487662e-20
7.2,3768,3,2,1,0,0,1,3,1,0,0,1,0,4.658772656212957e-20
7.2,3742,3,2,1,0,0,1,3,1,0,0,1,0,4.649560496246181e-20
